Date,Generation (MWh),Marginal Emissions Rate (lbs CO2/MWh) - Before,Marginal Emissions Rate (lbs CO2/MWh) - After,Curtailed
10-18 07:00,457.486,767.3860873227603,767.3860873227603,False
10-18 08:00,297.545,792.4233803420681,792.4233803420681,False
10-18 09:00,245.294,787.4236207592289,787.4236207592289,False
10-18 10:00,239.953,770.8022343370008,770.8022343370008,False
10-18 11:00,270.205,800.5241980324422,800.5241980324422,False
10-18 12:00,297.162,772.7783126632555,772.7783126632555,False
10-18 13:00,472.195,792.8663841343451,792.8663841343451,False
10-18 14:00,584.616,786.8567441197035,786.8567441197035,False
10-18 15:00,537.393,784.9227205843151,784.9227205843151,False
10-18 16:00,228.861,784.2894786676295,784.2894786676295,False
10-18 17:00,88.3438,785.8830440639032,785.8830440639032,False
10-18 18:00,24.781599999999997,783.3456893742973,783.3456893742973,False
10-18 19:00,66.5318,761.7853130434783,761.7853130434783,False
10-18 20:00,25.398,757.0012669276083,757.0012669276083,False
10-18 21:00,0.0,768.329598176057,768.329598176057,False
10-18 22:00,94.7582,750.0844332474702,750.0844332474702,False
10-18 23:00,830.692,726.9088109880264,726.9088109880264,False
10-19 00:00,830.692,720.5136105665206,720.5136105665206,False
10-19 01:00,830.692,726.7723263891078,726.7723263891078,False
10-19 02:00,830.692,721.9628374653379,721.9628374653379,False
10-19 03:00,830.692,716.1835605979035,716.1835605979035,False
10-19 04:00,830.692,732.8297603027437,732.8297603027437,False
10-19 05:00,830.692,644.126243536322,644.126243536322,False
10-19 06:00,830.692,723.6645709027132,723.6645709027132,False
10-19 07:00,746.819,762.7333852914389,762.7333852914389,False
10-19 08:00,715.872,770.3715801374883,770.3715801374883,False
10-19 09:00,611.407,765.5343067166416,765.5343067166416,False
10-19 10:00,531.529,754.4739849014024,754.4739849014024,False
10-19 11:00,656.702,667.3319670717486,667.3319670717486,False
10-19 12:00,827.246,713.2961330112446,713.2961330112446,False
10-19 13:00,605.639,713.7568025841513,713.7568025841513,False
10-19 14:00,457.329,742.4072034840623,742.4072034840623,False
10-19 15:00,656.496,749.8362569508805,749.8362569508805,False
10-19 16:00,501.362,719.1612705044331,719.1612705044331,False
10-19 17:00,660.959,773.9567471034596,773.9567471034596,False
10-19 18:00,348.696,774.3530930196108,774.3530930196108,False
10-19 19:00,527.815,774.0228916668606,774.0228916668606,False
10-19 20:00,830.692,695.5118570824869,695.5118570824869,False
10-19 21:00,830.692,768.1225837593628,768.1225837593628,False
10-19 22:00,830.692,820.5220146708962,820.5220146708962,False
10-19 23:00,830.692,814.5966836013026,814.5966836013026,False
10-20 00:00,830.692,784.0498173940094,784.0498173940094,False
10-20 01:00,830.692,811.0651818380824,811.0651818380824,False
10-20 02:00,830.692,746.0383144122658,746.0383144122658,False
10-20 03:00,830.692,755.2276195306689,755.2276195306689,False
10-20 04:00,830.692,734.7713554843875,734.7713554843875,False
10-20 05:00,830.692,815.2489926053456,815.2489926053456,False
10-20 06:00,830.692,850.537,850.537,False
10-20 07:00,830.692,0.0,0.0,False
10-20 08:00,678.128,850.537,850.537,False
10-20 09:00,830.692,850.537,850.537,False
10-20 10:00,830.692,827.5670200937317,827.5670200937317,False
10-20 11:00,830.692,826.0424003530595,826.0424003530595,False
10-20 12:00,682.422,850.537,850.537,False
10-20 13:00,830.692,850.537,850.537,False
10-20 14:00,761.978,850.537,850.537,False
10-20 15:00,625.74,850.537,850.537,False
10-20 16:00,534.332,850.537,850.537,False
10-20 17:00,470.948,850.537,850.537,False
10-20 18:00,575.741,829.6747344580326,829.6747344580326,False
10-20 19:00,547.923,850.537,850.537,False
10-20 20:00,663.347,850.537,850.537,False
10-20 21:00,506.245,826.7510827030255,826.7510827030255,False
10-20 22:00,82.3738,850.537,850.537,False
10-20 23:00,52.5565,818.7149079776441,818.7149079776441,False
10-21 00:00,52.5565,816.606218032943,816.606218032943,False
10-21 01:00,40.3666,815.9437733731113,815.9437733731113,False
10-21 02:00,42.421,806.3498027540882,806.3498027540882,False
10-21 03:00,16.0837,774.4328111651247,774.4328111651247,False
10-21 04:00,0.0,807.4750469953358,807.4750469953358,False
10-21 05:00,0.0,773.0643290311712,773.0643290311712,False
10-21 06:00,0.0,850.537,850.537,False
10-21 07:00,0.0,0.0,0.0,False
10-21 08:00,0.0,0.0,0.0,False
10-21 09:00,0.0,825.1265492655048,825.1265492655048,False
10-21 10:00,0.0,850.537,850.537,False
10-21 11:00,0.0,850.537,850.537,False
10-21 12:00,0.0,825.0741393284007,825.0741393284007,False
10-21 13:00,0.0,825.8446769833986,825.8446769833986,False
10-21 14:00,0.0,826.3012931221818,826.3012931221818,False
10-21 15:00,0.0,850.537,850.537,False
10-21 16:00,10.105,829.1316954598201,829.1316954598201,False
10-21 17:00,36.7011,828.9929899162908,828.9929899162908,False
10-21 18:00,67.7972,828.2719479978341,828.2719479978341,False
10-21 19:00,109.602,829.3384272302707,829.3384272302707,False
10-21 20:00,91.35889999999999,0.0,0.0,False
10-21 21:00,149.646,757.3445053892391,757.3445053892391,False
10-21 22:00,247.14,824.5428581972592,824.5428581972592,False
10-21 23:00,529.688,808.0722682585409,808.0722682585409,False
10-22 00:00,539.22,805.1562829519561,805.1562829519561,False
10-22 01:00,438.747,774.5315659574468,774.5315659574468,False
10-22 02:00,447.189,770.7064386026552,770.7064386026552,False
10-22 03:00,424.026,773.7539919635682,773.7539919635682,False
10-22 04:00,451.051,804.3442082701922,804.3442082701922,False
10-22 05:00,367.92,774.9007432721623,774.9007432721623,False
10-22 06:00,383.583,850.5370000000001,850.5370000000001,False
10-22 07:00,381.194,826.789829616885,826.789829616885,False
10-22 08:00,346.282,850.5369999999999,850.5369999999999,False
10-22 09:00,300.12,826.8205247753252,826.8205247753252,False
10-22 10:00,326.961,826.9556442407871,826.9556442407871,False
10-22 11:00,358.272,850.537,850.537,False
10-22 12:00,442.547,827.1279295009708,827.1279295009708,False
10-22 13:00,535.742,850.5369999999999,850.5369999999999,False
10-22 14:00,486.215,850.537,850.537,False
10-22 15:00,414.099,824.6665722064464,824.6665722064464,False
10-22 16:00,459.114,823.9875660997641,823.9875660997641,False
10-22 17:00,737.601,0.0,0.0,False
10-22 18:00,830.692,823.1231117531283,823.1231117531283,False
10-22 19:00,619.86,822.5889583440238,822.5889583440238,False
10-22 20:00,816.827,758.4703335031713,758.4703335031713,False
10-22 21:00,732.843,777.1466303052438,777.1466303052438,False
10-22 22:00,802.861,815.0667395090895,815.0667395090895,False
10-22 23:00,790.243,811.693656527733,811.693656527733,False
10-23 00:00,830.692,807.3682951266903,807.3682951266903,False
10-23 01:00,830.099,803.6135261122542,803.6135261122542,False
10-23 02:00,829.542,850.537,850.537,False
10-23 03:00,830.692,803.8940712761803,803.8940712761803,False
10-23 04:00,830.692,807.2217176370924,807.2217176370924,False
10-23 05:00,830.692,807.7575369963843,807.7575369963843,False
10-23 06:00,830.692,810.5513245843317,810.5513245843317,False
10-23 07:00,830.692,813.706805001109,813.706805001109,False
10-23 08:00,830.692,815.8122857086397,815.8122857086397,False
10-23 09:00,830.692,816.3576680500065,816.3576680500065,False
10-23 10:00,830.692,850.537,850.537,False
10-23 11:00,830.692,815.6988635186561,815.6988635186561,False
10-23 12:00,830.692,814.2180018941733,814.2180018941733,False
10-23 13:00,713.504,812.4198061270928,812.4198061270928,False
10-23 14:00,830.692,810.6976987621301,810.6976987621301,False
10-23 15:00,830.692,809.9326348110942,809.9326348110942,False
10-23 16:00,830.692,815.1080110846844,815.1080110846844,False
10-23 17:00,830.692,0.0,0.0,False
10-23 18:00,830.692,818.1036104505341,818.1036104505341,False
10-23 19:00,830.692,819.3531365081514,819.3531365081514,False
10-23 20:00,830.692,818.079091114986,818.079091114986,False
10-23 21:00,830.692,814.5286712094519,814.5286712094519,False
10-23 22:00,830.692,810.7056048047266,810.7056048047266,False
10-23 23:00,830.692,806.5402899417477,806.5402899417477,False
10-24 00:00,830.692,805.1207983662084,805.1207983662084,False
10-24 01:00,830.692,803.4452799801373,803.4452799801373,False
10-24 02:00,830.692,805.2974795040992,805.2974795040992,False
10-24 03:00,830.692,804.4798352679035,804.4798352679035,False
10-24 04:00,830.692,803.8002958826906,803.8002958826906,False
10-24 05:00,830.692,730.4859536034872,730.4859536034872,False
10-24 06:00,830.692,725.9381981545823,725.9381981545823,False
10-24 07:00,830.692,677.7437169345833,677.7437169345833,False
10-24 08:00,830.692,734.0593802396452,734.0593802396452,False
10-24 09:00,830.692,746.4583282687544,746.4583282687544,False
10-24 10:00,830.692,680.6933908285334,680.6933908285334,False
10-24 11:00,830.692,673.1279554748492,673.1279554748492,False
10-24 12:00,830.692,690.8791378512681,690.8791378512681,False
10-24 13:00,830.692,656.7929613126896,656.7929613126896,False
10-24 14:00,830.692,709.4105034810824,709.4105034810824,False
10-24 15:00,829.135,727.5674398051013,727.5674398051013,False
10-24 16:00,830.692,736.426951973843,736.426951973843,False
10-24 17:00,830.692,758.6825186157025,758.6825186157025,False
10-24 18:00,827.726,688.1981361195682,688.1981361195682,False
10-24 19:00,830.692,0.0,0.0,False
10-24 20:00,673.746,765.015604870385,765.015604870385,False
10-24 21:00,828.604,757.6520096442957,757.6520096442957,False
10-24 22:00,807.241,747.6943595089297,747.6943595089297,False
10-24 23:00,809.748,750.5049044554333,750.5049044554333,False
10-25 00:00,828.792,740.313550750153,740.313550750153,False
10-25 01:00,829.411,738.1566735907137,738.1566735907137,False
10-25 02:00,693.477,743.1271580783368,743.1271580783368,False
10-25 03:00,652.978,746.2946502699887,746.2946502699887,False
10-25 04:00,486.609,788.8932019572202,788.8932019572202,False
10-25 05:00,398.0,772.2725873564176,772.2725873564176,False
10-25 06:00,315.087,850.537,850.537,False
10-25 07:00,299.999,823.9760541522952,823.9760541522952,False
10-25 08:00,284.915,850.537,850.537,False
10-25 09:00,178.683,0.0,0.0,False
10-25 10:00,126.957,827.0740710333115,827.0740710333115,False
10-25 11:00,34.9222,826.4194047544152,826.4194047544152,False
10-25 12:00,0.0,826.3929947714472,826.3929947714472,False
10-25 13:00,0.0,826.8020842794515,826.8020842794515,False
10-25 14:00,0.0,826.1147890318181,826.1147890318181,False
10-25 15:00,0.0,826.0101955572916,826.0101955572916,False
10-25 16:00,0.0,826.1660318757193,826.1660318757193,False
10-25 17:00,2.78341,825.8243441200771,825.8243441200771,False
10-25 18:00,9.81882,826.0667568350738,826.0667568350738,False
10-25 19:00,30.8865,827.0112093779272,827.0112093779272,False
10-25 20:00,27.851200000000002,826.8926188547331,826.8926188547331,False
10-25 21:00,55.4624,824.2711478801688,824.2711478801688,False
10-25 22:00,72.1418,819.4933691324962,819.4933691324962,False
10-25 23:00,45.1179,815.7293417127322,815.7293417127322,False
10-26 00:00,84.28139999999999,814.1852656190902,814.1852656190902,False
10-26 01:00,238.518,814.1273511533782,814.1273511533782,False
10-26 02:00,223.924,811.5535639323097,811.5535639323097,False
10-26 03:00,290.919,809.2444679289786,809.2444679289786,False
10-26 04:00,343.0,810.5390524878641,810.5390524878641,False
10-26 05:00,299.913,814.2210808119099,814.2210808119099,False
10-26 06:00,199.556,821.315029030404,821.315029030404,False
10-26 07:00,482.313,823.3162076907643,823.3162076907643,False
10-26 08:00,220.313,754.765131242807,754.765131242807,False
10-26 09:00,201.28,754.473302838156,754.473302838156,False
10-26 10:00,158.57,0.0,0.0,False
10-26 11:00,47.9324,752.7408965885942,752.7408965885942,False
10-26 12:00,32.2494,756.9458140654501,756.9458140654501,False
10-26 13:00,109.962,748.7146681118858,748.7146681118858,False
10-26 14:00,66.53689999999999,744.5551941405481,744.5551941405481,False
10-26 15:00,49.0515,687.0068587713017,687.0068587713017,False
10-26 16:00,71.96910000000001,741.6016185042158,741.6016185042158,False
10-26 17:00,514.857,743.9253475837068,743.9253475837068,False
10-26 18:00,608.576,743.4282506293225,743.4282506293225,False
10-26 19:00,453.0,746.4202974244608,746.4202974244608,False
10-26 20:00,656.742,702.1632612828746,702.1632612828746,False
10-26 21:00,686.976,697.1803374736472,697.1803374736472,False
10-26 22:00,606.772,701.4150203508891,701.4150203508891,False
10-26 23:00,558.775,735.2856230704213,735.2856230704213,False
10-27 00:00,748.655,736.6235405376755,736.6235405376755,False
10-27 01:00,472.809,656.2820150036573,656.2820150036573,False
10-27 02:00,449.67,650.7512730358189,650.7512730358189,False
10-27 03:00,460.283,653.7879537123636,653.7879537123636,False
10-27 04:00,827.002,687.584157625602,687.584157625602,False
10-27 05:00,830.692,667.7157566732228,667.7157566732228,False
10-27 06:00,830.692,739.1000271271442,739.1000271271442,False
10-27 07:00,830.692,724.8248540136775,724.8248540136775,False
10-27 08:00,830.692,729.7552715961787,729.7552715961787,False
10-27 09:00,830.692,739.9132983525905,739.9132983525905,False
10-27 10:00,830.692,766.3954314977709,766.3954314977709,False
10-27 11:00,830.692,770.8691866248262,770.8691866248262,False
10-27 12:00,830.692,746.3823531156141,746.3823531156141,False
10-27 13:00,830.692,774.9444756452145,774.9444756452145,False
10-27 14:00,830.692,749.0279627284458,749.0279627284458,False
10-27 15:00,830.692,770.3792071058263,770.3792071058263,False
10-27 16:00,830.692,775.96157570749,775.96157570749,False
10-27 17:00,830.692,774.4125963198952,774.4125963198952,False
10-27 18:00,830.692,746.9081617750685,746.9081617750685,False
10-27 19:00,830.692,774.4633878574895,774.4633878574895,False
10-27 20:00,830.692,0.0,0.0,False
10-27 21:00,830.692,770.646246679357,770.646246679357,False
10-27 22:00,830.692,764.2500425658604,764.2500425658604,False
10-27 23:00,830.692,757.3850025029595,757.3850025029595,False
10-28 00:00,827.851,714.1365769797172,714.1365769797172,False
10-28 01:00,681.194,717.7797317702573,717.7797317702573,False
10-28 02:00,290.881,720.0509811287786,720.0509811287786,False
10-28 03:00,648.084,725.7011989666346,725.7011989666346,False
10-28 04:00,257.313,778.2985167576452,778.2985167576452,False
10-28 05:00,40.137699999999995,750.5028741290322,750.5028741290322,False
10-28 06:00,39.7273,763.0414898172027,763.0414898172027,False
10-28 07:00,186.036,687.6425257085907,687.6425257085907,False
10-28 08:00,128.906,800.0378971115064,800.0378971115064,False
10-28 09:00,0.0,808.7441463543502,808.7441463543502,False
10-28 10:00,0.0,809.4692746101061,809.4692746101061,False
10-28 11:00,0.0,783.7175128747539,783.7175128747539,False
10-28 12:00,0.0,729.6381590438108,729.6381590438108,False
10-28 13:00,0.0,755.4157615574746,755.4157615574746,False
10-28 14:00,2.79493,754.0142280339097,754.0142280339097,False
10-28 15:00,40.4266,759.9095988729664,759.9095988729664,False
10-28 16:00,104.726,751.4092337370298,751.4092337370298,False
10-28 17:00,480.933,0.0,0.0,False
10-28 18:00,536.829,665.0406542270912,665.0406542270912,False
10-28 19:00,830.692,820.5387840543254,820.5387840543254,False
10-28 20:00,830.692,719.612224140033,719.612224140033,False
10-28 21:00,830.692,733.8449671497584,733.8449671497584,False
10-28 22:00,830.692,699.4253422751383,699.4253422751383,False
10-28 23:00,830.692,753.4035062129881,753.4035062129881,False
10-29 00:00,830.692,768.7304018806791,768.7304018806791,False
10-29 01:00,830.692,850.537,850.537,False
10-29 02:00,830.692,725.9782516285829,725.9782516285829,False
10-29 03:00,830.692,767.0159815829167,767.0159815829167,False
10-29 04:00,830.692,800.4454023378736,800.4454023378736,False
10-29 05:00,830.692,767.2124036807191,767.2124036807191,False
10-29 06:00,830.692,813.3739929162488,813.3739929162488,False
10-29 07:00,830.692,747.5917158362895,747.5917158362895,False
10-29 08:00,830.692,700.6221291690431,700.6221291690431,False
10-29 09:00,536.039,761.7143708457174,761.7143708457174,False
10-29 10:00,475.402,850.537,850.537,False
10-29 11:00,265.028,850.537,850.537,False
10-29 12:00,157.715,819.4193686792299,819.4193686792299,False
10-29 13:00,107.313,850.537,850.537,False
10-29 14:00,239.863,819.6683482383592,819.6683482383592,False
10-29 15:00,117.372,820.4066612521797,820.4066612521797,False
10-29 16:00,495.336,850.537,850.537,False
10-29 17:00,601.539,850.537,850.537,False
10-29 18:00,830.692,850.537,850.537,False
10-29 19:00,830.692,711.5357502255022,711.5357502255022,False
10-29 20:00,480.12,735.7319907700874,735.7319907700874,False
10-29 21:00,575.067,783.4090431295843,783.4090431295843,False
10-29 22:00,547.401,714.4488764411244,714.4488764411244,False
10-29 23:00,492.853,701.9889958299782,701.9889958299782,False
10-30 00:00,460.627,752.8631857832988,752.8631857832988,False
10-30 01:00,428.218,0.0,0.0,False
10-30 02:00,774.84,740.4760307648618,740.4760307648618,False
10-30 03:00,830.683,751.9346347884358,751.9346347884358,False
10-30 04:00,693.779,850.537,850.537,False
10-30 05:00,710.995,850.537,850.537,False
10-30 06:00,468.947,850.537,850.537,False
10-30 07:00,466.18,850.5369999999999,850.5369999999999,False
10-30 08:00,583.299,850.537,850.537,False
10-30 09:00,384.752,0.0,0.0,False
10-30 10:00,351.358,850.537,850.537,False
10-30 11:00,438.549,0.0,0.0,False
10-30 12:00,262.421,796.699747961852,796.699747961852,False
10-30 13:00,292.478,850.537,850.537,False
10-30 14:00,270.761,850.5369999999999,850.5369999999999,False
10-30 15:00,264.808,850.537,850.537,False
10-30 16:00,231.057,850.537,850.537,False
10-30 17:00,365.71,850.537,850.537,False
10-30 18:00,190.041,850.537,850.537,False
10-30 19:00,269.974,765.8520741621927,765.8520741621927,False
10-30 20:00,171.203,762.8477386647049,762.8477386647049,False
10-30 21:00,165.981,756.748000563815,756.748000563815,False
10-30 22:00,124.752,741.8711185373933,741.8711185373933,False
10-30 23:00,137.528,725.9608818628824,725.9608818628824,False
10-31 00:00,130.455,710.5592360963317,710.5592360963317,False
10-31 01:00,125.942,700.2903448148674,700.2903448148674,False
10-31 02:00,174.007,710.3456279478174,710.3456279478174,False
10-31 03:00,97.8415,709.324052910954,709.324052910954,False
10-31 04:00,7.18422,716.0533668123707,716.0533668123707,False
10-31 05:00,0.0,709.0011960174699,709.0011960174699,False
10-31 06:00,0.0,707.3244343607306,707.3244343607306,False
10-31 07:00,0.0,709.9654252553389,709.9654252553389,False
10-31 08:00,0.0,713.0565889572032,713.0565889572032,False
10-31 09:00,0.0,712.6541192986231,712.6541192986231,False
