Date,Generation (MWh),Marginal Emissions Rate (lbs CO2/MWh) - Before,Marginal Emissions Rate (lbs CO2/MWh) - After,Avoided Emissions (lbs CO2),Curtailed
07-28 21:00,440.22,850.537,850.537,374423.39814000006,False
07-28 22:00,267.912,850.537,850.537,227869.068744,False
07-28 23:00,830.692,850.537,850.537,706534.281604,False
07-29 00:00,830.692,850.537,850.537,706534.281604,False
07-29 01:00,817.533,850.537,850.537,695342.065221,False
07-29 02:00,739.962,850.537,850.537,629365.059594,False
07-29 03:00,679.065,850.537,850.537,577569.907905,False
07-29 04:00,806.036,850.537,850.537,685563.441332,False
07-29 05:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
07-29 06:00,830.692,850.537,850.537,706534.281604,False
07-29 07:00,703.883,850.537,850.537,598678.535171,False
07-29 08:00,468.432,850.537,850.537,398418.747984,False
07-29 09:00,418.778,850.537,850.537,356186.183786,False
07-29 10:00,400.938,850.537,850.537,341012.603706,False
07-29 11:00,328.379,850.537,850.537,279298.489523,False
07-29 12:00,195.893,850.537,850.537,166614.24454100002,False
07-29 13:00,131.494,0.0,0.0,0.0,False
07-29 14:00,114.045,850.537,850.537,96999.492165,False
07-29 15:00,34.548300000000005,850.537,850.537,29384.607437100007,False
07-29 16:00,110.877,,,0.0,False
07-29 17:00,0.0,0.0,0.0,0.0,False
07-29 18:00,0.0,850.537,850.537,0.0,False
07-29 19:00,42.3864,811.8188988440857,811.8188988440857,34410.08057396495,False
07-29 20:00,63.2689,850.537,850.537,53812.54039930001,False
07-29 21:00,172.667,850.537,850.537,146859.67217900002,False
07-29 22:00,183.821,811.6183676614128,811.6183676614128,149192.49996188856,False
07-29 23:00,237.354,814.687826568973,814.687826568973,193369.41438745204,False
07-30 00:00,184.894,812.8046470217927,812.8046470217927,150282.70240644735,False
07-30 01:00,204.84,850.537,850.537,174223.99908,False
07-30 02:00,155.643,850.537,850.537,132380.130291,False
07-30 03:00,101.388,850.5370000000001,850.5370000000001,86234.24535600001,False
07-30 04:00,40.5919,850.537,850.537,34524.9128503,False
07-30 05:00,37.6548,850.537,850.537,32026.8006276,False
07-30 06:00,0.0,850.537,850.537,0.0,False
07-30 07:00,0.0,850.537,850.537,0.0,False
07-30 08:00,0.0,850.537,850.537,0.0,False
07-30 09:00,0.0,850.537,850.537,0.0,False
07-30 10:00,26.8111,850.537,850.537,22803.8325607,False
07-30 11:00,0.0,850.537,850.537,0.0,False
07-30 12:00,0.0,850.537,850.537,0.0,False
07-30 13:00,0.0,850.537,850.537,0.0,False
07-30 14:00,5.16015,850.537,850.537,4388.89850055,False
07-30 15:00,0.0,850.537,850.537,0.0,False
07-30 16:00,224.459,850.537,850.537,190910.68448300002,False
07-30 17:00,20.250799999999998,779.7836351975111,779.7836351975111,15791.242439657757,False
07-30 18:00,78.4445,775.6408241603734,775.6408241603734,60844.75663084842,False
07-30 19:00,64.1961,850.537,850.537,54601.1583057,False
07-30 20:00,26.076,821.7733330230438,821.7733330230438,21428.561431908893,False
07-30 21:00,49.3437,748.7344124721214,748.7344124721214,36945.326228700615,False
07-30 22:00,145.376,695.0108065465679,695.0108065465679,101037.89101251385,False
07-30 23:00,87.12180000000001,705.4022917304412,705.4022917304412,61455.91737968116,False
07-31 00:00,115.363,703.3784328226119,703.3784328226119,81143.84614571498,False
07-31 01:00,132.755,693.3845556036348,693.3845556036348,92050.26667916053,False
07-31 02:00,105.045,647.3349346673097,647.3349346673097,67999.29821212754,False
07-31 03:00,120.089,850.5370000000001,850.5370000000001,102140.13779300002,False
07-31 04:00,109.403,850.537,850.537,93051.29941100001,False
07-31 05:00,112.223,850.5370000000001,850.5370000000001,95449.81375100001,False
07-31 06:00,22.4518,850.537,850.537,19096.0866166,False
07-31 07:00,2.69541,850.537,850.537,2292.54593517,False
07-31 08:00,37.008900000000004,850.537,850.537,31477.438779300006,False
07-31 09:00,39.243,850.537,850.537,33377.623491000006,False
07-31 10:00,73.48060000000001,850.537,850.537,62497.96908220001,False
07-31 11:00,99.3216,850.5370000000001,850.5370000000001,84476.69569920002,False
07-31 12:00,0.0,850.5370000000001,850.5370000000001,0.0,False
07-31 13:00,311.671,850.537,850.537,265087.717327,False
07-31 14:00,495.573,850.537,850.537,421503.172701,False
07-31 15:00,253.405,850.537,850.537,215530.328485,False
07-31 16:00,823.166,850.537,850.537,700133.140142,False
07-31 17:00,708.298,850.5370000000001,850.5370000000001,602433.6560260002,False
07-31 18:00,830.692,850.5369999999999,850.5369999999999,706534.2816039999,False
07-31 19:00,232.338,850.537,850.537,197612.065506,False
07-31 20:00,385.808,850.537,850.537,328143.978896,False
07-31 21:00,636.8,850.5370000000001,850.5370000000001,541621.9616,False
07-31 22:00,265.059,850.5369999999999,850.5369999999999,225442.486683,False
07-31 23:00,481.075,850.537,850.537,409172.087275,False
08-01 00:00,429.307,850.537,850.537,365141.48785900004,False
08-01 01:00,382.416,850.537,850.537,325258.957392,False
08-01 02:00,235.999,850.537,850.537,200725.881463,False
08-01 03:00,204.027,850.537,850.537,173532.512499,False
08-01 04:00,133.944,850.5369999999999,850.5369999999999,113924.32792799998,False
08-01 05:00,131.614,850.537,850.537,111942.57671800001,False
08-01 06:00,58.1507,850.537,850.537,49459.3219259,False
08-01 07:00,26.5856,850.537,850.537,22612.0364672,False
08-01 08:00,0.0,850.537,850.537,0.0,False
08-01 09:00,0.0,850.537,850.537,0.0,False
08-01 10:00,35.382,850.537,850.537,30093.700134,False
08-01 11:00,114.826,850.537,850.537,97663.761562,False
08-01 12:00,94.82339999999999,850.537,850.537,80650.8101658,False
08-01 13:00,138.353,850.537,850.537,117674.34556100001,False
08-01 14:00,234.807,850.537,850.537,199712.041359,False
08-01 15:00,158.07,850.537,850.537,134444.38359,False
08-01 16:00,86.7207,850.537,850.537,73759.1640159,False
08-01 17:00,55.5976,850.537,850.537,47287.8159112,False
08-01 18:00,118.97,850.537,850.537,101188.38689000001,False
08-01 19:00,827.254,850.537,850.537,703610.135398,False
08-01 20:00,830.692,850.537,850.537,706534.281604,False
08-01 21:00,830.692,850.537,850.537,706534.281604,False
08-01 22:00,807.8,850.537,850.537,687063.7886,False
08-01 23:00,830.692,850.537,850.537,706534.281604,False
08-02 00:00,712.818,850.537,850.537,606278.083266,False
08-02 01:00,429.591,850.537,850.537,365383.04036700004,False
08-02 02:00,400.858,850.537,850.537,340944.56074600003,False
08-02 03:00,199.121,850.537,850.537,169359.77797700002,False
08-02 04:00,77.31339999999999,850.537,850.537,65757.90729579999,False
08-02 05:00,33.848800000000004,850.537,850.537,28789.656805600003,False
08-02 06:00,11.770100000000001,850.537,850.537,10010.9055437,False
08-02 07:00,0.0,850.537,850.537,0.0,False
08-02 08:00,0.0,850.537,850.537,0.0,False
08-02 09:00,0.0,850.537,850.537,0.0,False
08-02 10:00,11.7363,850.537,850.537,9982.1573931,False
08-02 11:00,35.3555,850.537,850.537,30071.1609035,False
08-02 12:00,43.221599999999995,850.537,850.537,36761.5699992,False
08-02 13:00,36.2889,850.537,850.537,30865.052139299998,False
08-02 14:00,122.546,850.537,850.537,104229.90720200002,False
08-02 15:00,370.495,850.537,850.537,315119.705815,False
08-02 16:00,56.8709,850.537,850.537,48370.8046733,False
08-02 17:00,72.0703,850.537,850.537,61298.456751100006,False
08-02 18:00,101.919,850.537,850.537,86685.88050300001,False
08-02 19:00,290.518,850.537,850.537,247096.30816599997,False
08-02 20:00,507.833,850.537,850.537,431930.75632100005,False
08-02 21:00,220.552,850.537,850.537,187587.636424,False
08-02 22:00,237.164,850.537,850.537,201716.757068,False
08-02 23:00,46.4598,850.537,850.537,39515.778912600006,False
08-03 00:00,0.0,850.537,850.537,0.0,False
08-03 01:00,0.0,850.537,850.537,0.0,False
08-03 02:00,19.9559,850.537,850.537,16973.2313183,False
08-03 03:00,76.88380000000001,850.537,850.537,65392.51660060001,False
08-03 04:00,29.8719,850.537,850.537,25407.1562103,False
08-03 05:00,81.3873,850.537,850.537,69222.9099801,False
08-03 06:00,45.8806,850.537,850.537,39023.1478822,False
08-03 07:00,0.0,850.5370000000001,850.5370000000001,0.0,False
08-03 08:00,0.0,850.5370000000001,850.5370000000001,0.0,False
08-03 09:00,0.0,850.5369999999999,850.5369999999999,0.0,False
08-03 10:00,0.0,850.537,850.537,0.0,False
08-03 11:00,0.0,850.537,850.537,0.0,False
08-03 12:00,0.0,850.537,850.537,0.0,False
08-03 13:00,0.0,850.537,850.537,0.0,False
08-03 14:00,0.0,850.537,850.537,0.0,False
08-03 15:00,0.0,850.537,850.537,0.0,False
08-03 16:00,0.0,850.537,850.537,0.0,False
08-03 17:00,31.567400000000003,850.537,850.537,26849.241693800002,False
08-03 18:00,270.282,850.537,850.537,229884.841434,False
08-03 19:00,337.235,850.537,850.537,286830.845195,False
08-03 20:00,444.222,850.537,850.537,377827.247214,False
08-03 21:00,440.446,850.537,850.537,374615.61950200005,False
08-03 22:00,275.707,850.5370000000001,850.5370000000001,234499.00465900003,False
08-03 23:00,72.0367,850.537,850.537,61269.878707899996,False
08-04 00:00,40.9756,850.537,850.537,34851.2638972,False
08-04 01:00,3.97544,850.537,850.537,3381.25881128,False
08-04 02:00,0.0,850.537,850.537,0.0,False
08-04 03:00,0.0,850.537,850.537,0.0,False
08-04 04:00,16.472099999999998,850.537,850.537,14010.130517699998,False
08-04 05:00,0.0,850.537,850.537,0.0,False
08-04 06:00,22.9755,850.537,850.537,19541.5128435,False
08-04 07:00,0.0,850.537,850.537,0.0,False
08-04 08:00,0.0,850.537,850.537,0.0,False
08-04 09:00,0.0,850.537,850.537,0.0,False
08-04 10:00,49.9267,850.537,850.537,42464.5056379,False
08-04 11:00,277.852,850.537,850.537,236323.406524,False
08-04 12:00,173.313,850.537,850.537,147409.11908099998,False
08-04 13:00,138.608,850.537,850.537,117891.23249600001,False
08-04 14:00,131.344,850.537,850.537,111712.931728,False
08-04 15:00,74.7242,850.537,850.537,63555.6968954,False
08-04 16:00,0.0,850.537,850.537,0.0,False
08-04 17:00,15.2419,850.537,850.537,12963.7999003,False
08-04 18:00,275.858,850.537,850.537,234627.435746,False
08-04 19:00,0.0,850.537,850.537,0.0,False
08-04 20:00,48.4655,850.537,850.537,41221.7009735,False
08-04 21:00,0.0,850.537,850.537,0.0,False
08-04 22:00,0.0,850.5370000000001,850.5370000000001,0.0,False
08-04 23:00,0.0,850.537,850.537,0.0,False
08-05 00:00,0.0,850.537,850.537,0.0,False
08-05 01:00,0.0,850.537,850.537,0.0,False
08-05 02:00,27.434,850.537,850.537,23333.632058000003,False
08-05 03:00,56.4651,850.537,850.537,48025.6567587,False
08-05 04:00,24.9995,850.537,850.537,21262.9997315,False
08-05 05:00,0.0,850.537,850.537,0.0,False
08-05 06:00,0.0,850.5369999999999,850.5369999999999,0.0,False
08-05 07:00,0.0,850.537,850.537,0.0,False
08-05 08:00,0.0,850.537,850.537,0.0,False
08-05 09:00,0.0,850.537,850.537,0.0,False
08-05 10:00,0.0,850.537,850.537,0.0,False
08-05 11:00,0.0,850.537,850.537,0.0,False
08-05 12:00,64.1892,850.537,850.537,54595.2896004,False
08-05 13:00,0.0,850.537,850.537,0.0,False
08-05 14:00,31.8183,850.537,850.537,27062.641427100003,False
08-05 15:00,95.5213,850.537,850.537,81244.3999381,False
08-05 16:00,0.0,,,0.0,False
08-05 17:00,24.3459,850.537,850.537,20707.0887483,False
08-05 18:00,26.0126,850.537,850.537,22124.6787662,False
08-05 19:00,0.0,850.537,850.537,0.0,False
08-05 20:00,0.0,850.537,850.537,0.0,False
08-05 21:00,0.0,850.537,850.537,0.0,False
08-05 22:00,24.342,850.537,850.537,20703.771654,False
08-05 23:00,51.383900000000004,850.537,850.537,43703.90815430001,False
08-06 00:00,83.7253,850.537,850.537,71211.4654861,False
08-06 01:00,135.257,850.537,850.537,115041.08300900001,False
08-06 02:00,145.596,850.537,850.537,123834.785052,False
08-06 03:00,202.196,850.537,850.537,171975.179252,False
08-06 04:00,226.552,850.537,850.537,192690.858424,False
08-06 05:00,256.276,850.537,850.537,217972.22021200001,False
08-06 06:00,213.564,850.537,850.537,181644.083868,False
08-06 07:00,98.8235,850.537,850.537,84053.0432195,False
08-06 08:00,87.655,850.537,850.537,74553.820735,False
08-06 09:00,46.8026,850.537,850.537,39807.3429962,False
08-06 10:00,24.6606,850.537,850.537,20974.7527422,False
08-06 11:00,0.0,850.537,850.537,0.0,False
08-06 12:00,36.365300000000005,850.537,850.537,30930.033166100005,False
08-06 13:00,70.00989999999999,850.537,850.537,59546.010316299995,False
08-06 14:00,206.252,850.537,850.537,175424.95732400002,False
08-06 15:00,325.386,850.5370000000001,850.5370000000001,276752.83228200005,False
08-06 16:00,244.975,850.537,850.537,208360.301575,False
08-06 17:00,369.348,850.5369999999999,850.5369999999999,314144.139876,False
08-06 18:00,310.515,850.537,850.537,264104.496555,False
08-06 19:00,473.274,850.537,850.537,402537.048138,False
08-06 20:00,412.973,850.537,850.537,351248.816501,False
08-06 21:00,399.22,850.5370000000001,850.5370000000001,339551.38114000007,False
08-06 22:00,273.059,850.537,850.537,232246.78268300003,False
08-06 23:00,220.019,850.537,850.537,187134.30020300002,False
08-07 00:00,235.637,850.5369999999999,850.5369999999999,200417.987069,False
08-07 01:00,294.456,850.537,850.537,250445.722872,False
08-07 02:00,384.409,850.5370000000001,850.5370000000001,326954.07763300004,False
08-07 03:00,438.294,850.5369999999999,850.5369999999999,372785.26387799997,False
08-07 04:00,435.896,850.537,850.537,370745.67615200003,False
08-07 05:00,408.217,850.537,850.537,347203.662529,False
08-07 06:00,431.835,850.537,850.537,367291.645395,False
08-07 07:00,205.869,850.537,850.537,175099.201653,False
08-07 08:00,160.116,850.537,850.537,136184.582292,False
08-07 09:00,122.087,850.537,850.537,103839.51071900001,False
08-07 10:00,105.909,850.537,850.537,90079.52313300001,False
08-07 11:00,76.3418,850.537,850.537,64931.52554660001,False
08-07 12:00,103.199,850.537,850.537,87774.567863,False
08-07 13:00,210.336,850.537,850.537,178898.55043200002,False
08-07 14:00,135.734,850.537,850.537,115446.78915800001,False
08-07 15:00,573.408,850.5369999999999,850.5369999999999,487704.72009599995,False
08-07 16:00,178.312,850.537,850.537,151660.95354400002,False
08-07 17:00,286.862,850.537,850.537,243986.74489400003,False
08-07 18:00,601.03,850.537,850.537,511198.25311,False
08-07 19:00,616.652,850.537,850.537,524485.3421240001,False
08-07 20:00,559.111,850.537,850.537,475544.592607,False
08-07 21:00,463.859,850.537,850.537,394529.24228299997,False
08-07 22:00,704.22,850.537,850.537,598965.1661400001,False
08-07 23:00,581.997,850.537,850.537,495009.982389,False
08-08 00:00,536.666,850.537,850.537,456454.28964200005,False
08-08 01:00,517.03,850.5369999999999,850.5369999999999,439753.1451099999,False
08-08 02:00,497.166,850.537,850.537,422858.078142,False
08-08 03:00,477.709,850.537,850.537,406309.179733,False
08-08 04:00,362.708,850.537,850.537,308496.57419600006,False
08-08 05:00,324.045,850.537,850.537,275612.262165,False
08-08 06:00,450.214,850.5369999999999,850.5369999999999,382923.66491799994,False
08-08 07:00,324.5,850.5369999999999,850.5369999999999,275999.25649999996,False
08-08 08:00,250.025,850.537,850.537,212655.513425,False
08-08 09:00,203.191,850.537,850.537,172821.463567,False
08-08 10:00,130.913,850.537,850.537,111346.35028100002,False
08-08 11:00,590.101,850.537,850.537,501902.734237,False
08-08 12:00,259.504,850.537,850.537,220717.753648,False
08-08 13:00,622.14,850.537,850.537,529153.08918,False
08-08 14:00,830.692,850.537,850.537,706534.281604,False
08-08 15:00,620.906,850.537,850.537,528103.526522,False
08-08 16:00,830.692,850.537,850.537,706534.281604,False
08-08 17:00,698.416,850.537,850.537,594028.649392,False
08-08 18:00,677.401,850.537,850.537,576154.614337,False
08-08 19:00,593.132,850.5369999999999,850.5369999999999,504480.71188399993,False
08-08 20:00,636.209,850.5369999999999,850.5369999999999,541119.2942329999,False
08-08 21:00,741.222,850.537,850.537,630436.736214,False
08-08 22:00,442.997,850.537,850.537,376785.33938900003,False
08-08 23:00,511.131,850.537,850.537,434735.827347,False
08-09 00:00,531.76,850.537,850.537,452281.55512000003,False
08-09 01:00,569.48,850.5369999999999,850.5369999999999,484363.81075999996,False
08-09 02:00,478.971,850.537,850.537,407382.557427,False
08-09 03:00,531.181,850.537,850.537,451789.094197,False
08-09 04:00,568.29,850.537,850.537,483351.67173,False
08-09 05:00,508.658,850.537,850.537,432632.44934600004,False
08-09 06:00,403.214,835.8354826209636,835.8354826209636,337020.56828952924,False
08-09 07:00,254.5,836.9893816002805,836.9893816002805,213013.79761727137,False
08-09 08:00,133.747,0.0,0,41950.54549378929,False
08-09 09:00,120.852,847.1329520662696,847.1329520662696,102377.71152311281,False
08-09 10:00,96.26610000000001,848.7345991955945,848.7345991955945,81704.36979962302,False
08-09 11:00,229.539,847.8516803478883,847.8516803478883,194615.02685537393,False
08-09 12:00,183.289,845.5360685917807,845.5360685917807,154977.46047611887,False
08-09 13:00,98.7584,844.1281639602804,844.1281639602804,83364.74686765495,False
08-09 14:00,122.669,842.2660022337333,842.2660022337333,103319.92822800983,False
08-09 15:00,127.307,850.5370000000001,850.5370000000001,108279.31385900002,False
08-09 16:00,99.5408,850.5369999999999,850.5369999999999,84663.13340959999,False
08-09 17:00,28.8201,850.5370000000001,850.5370000000001,24512.561393700005,False
08-09 18:00,60.3083,850.537,850.537,51294.4405571,False
08-09 19:00,98.3773,850.537,850.537,83673.53361010001,False
08-09 20:00,347.825,850.537,850.537,295838.032025,False
08-09 21:00,168.301,850.537,850.537,143146.227637,False
08-09 22:00,262.562,850.537,850.537,223318.69579400003,False
08-09 23:00,222.515,850.5370000000001,850.5370000000001,189257.24055500003,False
08-10 00:00,198.833,850.537,850.537,169114.823321,False
08-10 01:00,51.025400000000005,850.537,850.537,43398.99063980001,False
08-10 02:00,0.0,850.537,850.537,0.0,False
